n_trials,min_range_pct,stretched_threshold_pct,stop_buffer_pct,time_stop_hours,n_trades,win_rate,pf,sharpe,max_dd,cagr,avg_trade_pct,median_trade_pct,gross_return,n_wins,n_losses
300,0.01,0.015,0.02,12,55,0.32727272727272727,0.4914509225139314,-1.2168950223131305,0.32417130427807045,-0.14059792539918758,-0.006630366831388307,-0.0053350476310889345,-0.36467017572635685,18,37
300,0.015,0.015,0.02,12,55,0.32727272727272727,0.4914509225139314,-1.2168950223131305,0.32417130427807045,-0.14059792539918758,-0.006630366831388307,-0.0053350476310889345,-0.36467017572635685,18,37
300,0.02,0.015,0.02,12,55,0.32727272727272727,0.4914509225139314,-1.2168950223131305,0.32417130427807045,-0.14059792539918758,-0.006630366831388307,-0.0053350476310889345,-0.36467017572635685,18,37
300,0.005,0.015,0.02,12,55,0.32727272727272727,0.4914509225139314,-1.2168950223131305,0.32417130427807045,-0.14059792539918758,-0.006630366831388307,-0.0053350476310889345,-0.36467017572635685,18,37
300,0.025,0.015,0.02,12,55,0.32727272727272727,0.4914509225139314,-1.2168950223131305,0.32417130427807045,-0.14059792539918758,-0.006630366831388307,-0.0053350476310889345,-0.36467017572635685,18,37
300,0.015,0.015,0.015,12,55,0.32727272727272727,0.495749035874668,-1.2285431127831303,0.31928677124798976,-0.13814435084700627,-0.006517329818239044,-0.0053350476310889345,-0.35845314000314743,18,37
300,0.005,0.015,0.015,12,55,0.32727272727272727,0.495749035874668,-1.2285431127831303,0.31928677124798976,-0.13814435084700627,-0.006517329818239044,-0.0053350476310889345,-0.35845314000314743,18,37
300,0.01,0.015,0.015,12,55,0.32727272727272727,0.495749035874668,-1.2285431127831303,0.31928677124798976,-0.13814435084700627,-0.006517329818239044,-0.0053350476310889345,-0.35845314000314743,18,37
300,0.02,0.015,0.015,12,55,0.32727272727272727,0.495749035874668,-1.2285431127831303,0.31928677124798976,-0.13814435084700627,-0.006517329818239044,-0.0053350476310889345,-0.35845314000314743,18,37
300,0.025,0.015,0.015,12,55,0.32727272727272727,0.495749035874668,-1.2285431127831303,0.31928677124798976,-0.13814435084700627,-0.006517329818239044,-0.0053350476310889345,-0.35845314000314743,18,37
300,0.02,0.01,0.02,24,106,0.4339622641509434,0.6298428558408691,-1.249952807123407,0.5088693583094092,-0.21696134865778305,-0.0054304590556614836,-0.007713865438615766,-0.5756286599001172,46,60
300,0.015,0.01,0.02,24,106,0.4339622641509434,0.6298428558408691,-1.249952807123407,0.5088693583094092,-0.21696134865778305,-0.0054304590556614836,-0.007713865438615766,-0.5756286599001172,46,60
300,0.01,0.01,0.02,24,106,0.4339622641509434,0.6298428558408691,-1.249952807123407,0.5088693583094092,-0.21696134865778305,-0.0054304590556614836,-0.007713865438615766,-0.5756286599001172,46,60
300,0.005,0.01,0.02,24,106,0.4339622641509434,0.6298428558408691,-1.249952807123407,0.5088693583094092,-0.21696134865778305,-0.0054304590556614836,-0.007713865438615766,-0.5756286599001172,46,60
300,0.01,0.02,0.005,24,30,0.16666666666666666,0.3908630531576354,-1.2521766630291886,0.275550932560219,-0.13113876121202528,-0.010481421509721114,-0.015227248625567074,-0.3144426452916334,5,25
300,0.02,0.02,0.005,24,30,0.16666666666666666,0.3908630531576354,-1.2521766630291886,0.275550932560219,-0.13113876121202528,-0.010481421509721114,-0.015227248625567074,-0.3144426452916334,5,25
300,0.005,0.02,0.005,24,30,0.16666666666666666,0.3908630531576354,-1.2521766630291886,0.275550932560219,-0.13113876121202528,-0.010481421509721114,-0.015227248625567074,-0.3144426452916334,5,25
300,0.015,0.02,0.005,24,30,0.16666666666666666,0.3908630531576354,-1.2521766630291886,0.275550932560219,-0.13113876121202528,-0.010481421509721114,-0.015227248625567074,-0.3144426452916334,5,25
300,0.025,0.02,0.005,24,30,0.16666666666666666,0.3908630531576354,-1.2521766630291886,0.275550932560219,-0.13113876121202528,-0.010481421509721114,-0.015227248625567074,-0.3144426452916334,5,25
300,0.025,0.01,0.01,24,105,0.3904761904761905,0.6267177000493419,-1.2751414269243277,0.4659153261184461,-0.20079967262652487,-0.005064871794619874,-0.01754938116978431,-0.5318115384350868,41,64
300,0.025,0.01,0.02,48,105,0.45714285714285713,0.6354113213616617,-1.2799043101574712,0.5710709939961156,-0.24685227412710586,-0.006311330986869878,-0.018127313094486966,-0.6626897536213372,48,57
300,0.015,0.01,0.01,24,106,0.3867924528301887,0.618838960060464,-1.3156893734301698,0.47560277881106683,-0.20657017023073487,-0.0051882071649784756,-0.017677625411394643,-0.5499499594877184,41,65
300,0.01,0.01,0.01,24,106,0.3867924528301887,0.618838960060464,-1.3156893734301698,0.47560277881106683,-0.20657017023073487,-0.0051882071649784756,-0.017677625411394643,-0.5499499594877184,41,65
300,0.005,0.01,0.01,24,106,0.3867924528301887,0.618838960060464,-1.3156893734301698,0.47560277881106683,-0.20657017023073487,-0.0051882071649784756,-0.017677625411394643,-0.5499499594877184,41,65
300,0.02,0.01,0.01,24,106,0.3867924528301887,0.618838960060464,-1.3156893734301698,0.47560277881106683,-0.20657017023073487,-0.0051882071649784756,-0.017677625411394643,-0.5499499594877184,41,65
300,0.025,0.01,0.015,48,105,0.41904761904761906,0.6270417111308153,-1.3210252185870404,0.5528463096444806,-0.24002748489588022,-0.006150912487259965,-0.022812829403762315,-0.6458458111622963,44,61
300,0.025,0.01,0.015,24,105,0.4095238095238095,0.6163923089566904,-1.3227613668749174,0.4954302074962498,-0.2160157201209838,-0.005495418442530732,-0.011364914925380498,-0.5770189364657269,43,62
300,0.005,0.01,0.02,48,106,0.4528301886792453,0.625730573349532,-1.3295194259348881,0.583132847057486,-0.2553089593312673,-0.006517081272314682,-0.018139761171397272,-0.6908106148653563,48,58
300,0.01,0.01,0.02,48,106,0.4528301886792453,0.625730573349532,-1.3295194259348881,0.583132847057486,-0.2553089593312673,-0.006517081272314682,-0.018139761171397272,-0.6908106148653563,48,58
300,0.02,0.01,0.02,48,106,0.4528301886792453,0.625730573349532,-1.3295194259348881,0.583132847057486,-0.2553089593312673,-0.006517081272314682,-0.018139761171397272,-0.6908106148653563,48,58
300,0.015,0.01,0.02,48,106,0.4528301886792453,0.625730573349532,-1.3295194259348881,0.583132847057486,-0.2553089593312673,-0.006517081272314682,-0.018139761171397272,-0.6908106148653563,48,58
300,0.015,0.01,0.015,48,106,0.41509433962264153,0.6187768723893361,-1.364711673766836,0.5631888140405531,-0.24703542258376765,-0.006311089172741714,-0.022836911041935137,-0.6689754523106217,44,62
300,0.005,0.01,0.015,48,106,0.41509433962264153,0.6187768723893361,-1.364711673766836,0.5631888140405531,-0.24703542258376765,-0.006311089172741714,-0.022836911041935137,-0.6689754523106217,44,62
300,0.01,0.01,0.015,48,106,0.41509433962264153,0.6187768723893361,-1.364711673766836,0.5631888140405531,-0.24703542258376765,-0.006311089172741714,-0.022836911041935137,-0.6689754523106217,44,62
300,0.02,0.01,0.015,48,106,0.41509433962264153,0.6187768723893361,-1.364711673766836,0.5631888140405531,-0.24703542258376765,-0.006311089172741714,-0.022836911041935137,-0.6689754523106217,44,62
300,0.005,0.01,0.015,24,106,0.4056603773584906,0.6070577004749294,-1.371181271644062,0.5071007257311466,-0.22324507759442203,-0.005661779034094832,-0.012018636997148825,-0.6001485776140522,43,63
300,0.02,0.01,0.015,24,106,0.4056603773584906,0.6070577004749294,-1.371181271644062,0.5071007257311466,-0.22324507759442203,-0.005661779034094832,-0.012018636997148825,-0.6001485776140522,43,63
300,0.015,0.01,0.015,24,106,0.4056603773584906,0.6070577004749294,-1.371181271644062,0.5071007257311466,-0.22324507759442203,-0.005661779034094832,-0.012018636997148825,-0.6001485776140522,43,63
300,0.01,0.01,0.015,24,106,0.4056603773584906,0.6070577004749294,-1.371181271644062,0.5071007257311466,-0.22324507759442203,-0.005661779034094832,-0.012018636997148825,-0.6001485776140522,43,63
300,0.015,0.015,0.01,12,55,0.2909090909090909,0.4606086352041867,-1.3718413543798353,0.3345178628636196,-0.14637970072921758,-0.006983265387646602,-0.008265685946273357,-0.3840795963205631,16,39
300,0.01,0.015,0.01,12,55,0.2909090909090909,0.4606086352041867,-1.3718413543798353,0.3345178628636196,-0.14637970072921758,-0.006983265387646602,-0.008265685946273357,-0.3840795963205631,16,39
300,0.02,0.015,0.01,12,55,0.2909090909090909,0.4606086352041867,-1.3718413543798353,0.3345178628636196,-0.14637970072921758,-0.006983265387646602,-0.008265685946273357,-0.3840795963205631,16,39
300,0.025,0.015,0.01,12,55,0.2909090909090909,0.4606086352041867,-1.3718413543798353,0.3345178628636196,-0.14637970072921758,-0.006983265387646602,-0.008265685946273357,-0.3840795963205631,16,39
300,0.005,0.015,0.01,12,55,0.2909090909090909,0.4606086352041867,-1.3718413543798353,0.3345178628636196,-0.14637970072921758,-0.006983265387646602,-0.008265685946273357,-0.3840795963205631,16,39
300,0.02,0.025,0.005,12,19,0.21052631578947367,0.25279324527107633,-1.3914841089658312,0.1867008106881435,-0.10080182836765639,-0.01267891633347796,-0.01500570343611674,-0.24089941033608125,4,15
300,0.005,0.025,0.005,12,19,0.21052631578947367,0.25279324527107633,-1.3914841089658312,0.1867008106881435,-0.10080182836765639,-0.01267891633347796,-0.01500570343611674,-0.24089941033608125,4,15
300,0.015,0.025,0.005,12,19,0.21052631578947367,0.25279324527107633,-1.3914841089658312,0.1867008106881435,-0.10080182836765639,-0.01267891633347796,-0.01500570343611674,-0.24089941033608125,4,15
300,0.01,0.025,0.005,12,19,0.21052631578947367,0.25279324527107633,-1.3914841089658312,0.1867008106881435,-0.10080182836765639,-0.01267891633347796,-0.01500570343611674,-0.24089941033608125,4,15
300,0.025,0.025,0.005,12,19,0.21052631578947367,0.25279324527107633,-1.3914841089658312,0.1867008106881435,-0.10080182836765639,-0.01267891633347796,-0.01500570343611674,-0.24089941033608125,4,15
300,0.015,0.02,0.01,12,30,0.2,0.32715381064539845,-1.4125500679480416,0.2482901321222901,-0.12251545998229207,-0.009841857314588703,-0.008499502224596256,-0.2952557194376611,6,24
300,0.02,0.02,0.01,12,30,0.2,0.32715381064539845,-1.4125500679480416,0.2482901321222901,-0.12251545998229207,-0.009841857314588703,-0.008499502224596256,-0.2952557194376611,6,24
300,0.01,0.02,0.01,12,30,0.2,0.32715381064539845,-1.4125500679480416,0.2482901321222901,-0.12251545998229207,-0.009841857314588703,-0.008499502224596256,-0.2952557194376611,6,24
300,0.025,0.02,0.01,12,30,0.2,0.32715381064539845,-1.4125500679480416,0.2482901321222901,-0.12251545998229207,-0.009841857314588703,-0.008499502224596256,-0.2952557194376611,6,24
300,0.005,0.02,0.01,12,30,0.2,0.32715381064539845,-1.4125500679480416,0.2482901321222901,-0.12251545998229207,-0.009841857314588703,-0.008499502224596256,-0.2952557194376611,6,24
300,0.02,0.02,0.015,12,30,0.2,0.3086130883842753,-1.470457386833731,0.26478942024184576,-0.13272639450722767,-0.01072062398109268,-0.008106643520483119,-0.32161871943278036,6,24
300,0.005,0.02,0.015,12,30,0.2,0.3086130883842753,-1.470457386833731,0.26478942024184576,-0.13272639450722767,-0.01072062398109268,-0.008106643520483119,-0.32161871943278036,6,24
300,0.015,0.02,0.015,12,30,0.2,0.3086130883842753,-1.470457386833731,0.26478942024184576,-0.13272639450722767,-0.01072062398109268,-0.008106643520483119,-0.32161871943278036,6,24
300,0.025,0.02,0.015,12,30,0.2,0.3086130883842753,-1.470457386833731,0.26478942024184576,-0.13272639450722767,-0.01072062398109268,-0.008106643520483119,-0.32161871943278036,6,24
300,0.01,0.02,0.015,12,30,0.2,0.3086130883842753,-1.470457386833731,0.26478942024184576,-0.13272639450722767,-0.01072062398109268,-0.008106643520483119,-0.32161871943278036,6,24
300,0.015,0.02,0.02,12,30,0.2,0.30143786484416746,-1.4746521885529842,0.2696548861049685,-0.13709071889698687,-0.011089717603256194,-0.008106643520483119,-0.3326915280976858,6,24
300,0.025,0.02,0.02,12,30,0.2,0.30143786484416746,-1.4746521885529842,0.2696548861049685,-0.13709071889698687,-0.011089717603256194,-0.008106643520483119,-0.3326915280976858,6,24
300,0.01,0.02,0.02,12,30,0.2,0.30143786484416746,-1.4746521885529842,0.2696548861049685,-0.13709071889698687,-0.011089717603256194,-0.008106643520483119,-0.3326915280976858,6,24
300,0.02,0.02,0.02,12,30,0.2,0.30143786484416746,-1.4746521885529842,0.2696548861049685,-0.13709071889698687,-0.011089717603256194,-0.008106643520483119,-0.3326915280976858,6,24
300,0.005,0.02,0.02,12,30,0.2,0.30143786484416746,-1.4746521885529842,0.2696548861049685,-0.13709071889698687,-0.011089717603256194,-0.008106643520483119,-0.3326915280976858,6,24
300,0.025,0.005,0.02,48,184,0.5108695652173914,0.6594372493914574,-1.5220871807547223,0.6568122914428239,-0.33354466711028363,-0.0051605122843272275,0.002996197895805684,-0.9495342603162099,94,90
300,0.025,0.01,0.005,48,105,0.29523809523809524,0.5584166130066489,-1.5786478747857153,0.5012876530039319,-0.2328173274649591,-0.0060693763927451285,-0.015054458655287494,-0.6372845212382385,31,74
300,0.005,0.01,0.005,48,106,0.29245283018867924,0.5533754292394252,-1.6092853617383567,0.5078443244495955,-0.23682624837595245,-0.006136148322596004,-0.015030081045702116,-0.6504317221951764,31,75
300,0.015,0.01,0.005,48,106,0.29245283018867924,0.5533754292394252,-1.6092853617383567,0.5078443244495955,-0.23682624837595245,-0.006136148322596004,-0.015030081045702116,-0.6504317221951764,31,75
300,0.02,0.01,0.005,48,106,0.29245283018867924,0.5533754292394252,-1.6092853617383567,0.5078443244495955,-0.23682624837595245,-0.006136148322596004,-0.015030081045702116,-0.6504317221951764,31,75
300,0.01,0.01,0.005,48,106,0.29245283018867924,0.5533754292394252,-1.6092853617383567,0.5078443244495955,-0.23682624837595245,-0.006136148322596004,-0.015030081045702116,-0.6504317221951764,31,75
300,0.02,0.005,0.02,48,190,0.5,0.6345980669402138,-1.6864279091697991,0.6854371652844635,-0.3630814910144211,-0.005592591793276972,0.00041593508444012425,-1.0625924407226246,95,95
300,0.025,0.005,0.015,48,184,0.4673913043478261,0.629612209004603,-1.7116484471803208,0.6685778655236051,-0.3475706186446328,-0.0054970954667825115,-0.009372570305286442,-1.011465565887982,86,98
300,0.005,0.015,0.005,12,55,0.23636363636363636,0.37230670678359884,-1.7504228970350622,0.3712762552876608,-0.1653664814410264,-0.008066692330054455,-0.012644406337320892,-0.443668078152995,13,42
300,0.025,0.015,0.005,12,55,0.23636363636363636,0.37230670678359884,-1.7504228970350622,0.3712762552876608,-0.1653664814410264,-0.008066692330054455,-0.012644406337320892,-0.443668078152995,13,42
300,0.01,0.015,0.005,12,55,0.23636363636363636,0.37230670678359884,-1.7504228970350622,0.3712762552876608,-0.1653664814410264,-0.008066692330054455,-0.012644406337320892,-0.443668078152995,13,42
300,0.02,0.015,0.005,12,55,0.23636363636363636,0.37230670678359884,-1.7504228970350622,0.3712762552876608,-0.1653664814410264,-0.008066692330054455,-0.012644406337320892,-0.443668078152995,13,42
300,0.015,0.015,0.005,12,55,0.23636363636363636,0.37230670678359884,-1.7504228970350622,0.3712762552876608,-0.1653664814410264,-0.008066692330054455,-0.012644406337320892,-0.443668078152995,13,42
300,0.015,0.005,0.02,48,193,0.49740932642487046,0.6248226887810717,-1.7556160181127844,0.7004310126404383,-0.37525147414073345,-0.0057550264571692,-0.0010720032156127327,-1.1107201062336556,96,97
300,0.025,0.005,0.02,24,184,0.46195652173913043,0.6006613429508666,-1.7627417796164047,0.6546444910596917,-0.3309497155632818,-0.005208206384398546,-0.003890080690527686,-0.9583099747293324,85,99
300,0.005,0.005,0.02,48,194,0.4948453608247423,0.6189724688415504,-1.795779673944506,0.7088133624256362,-0.3822163128558077,-0.005869595222992785,-0.002290628367561293,-1.1387014732606002,96,98
300,0.01,0.005,0.02,48,194,0.4948453608247423,0.6189724688415504,-1.795779673944506,0.7088133624256362,-0.3822163128558077,-0.005869595222992785,-0.002290628367561293,-1.1387014732606002,96,98
300,0.025,0.01,0.005,24,105,0.29523809523809524,0.5039598683064392,-1.8059589639072275,0.5066653275826607,-0.24041632209263664,-0.00635769700822654,-0.01432641307465733,-0.6675581858637867,31,74
300,0.02,0.01,0.005,24,106,0.29245283018867924,0.49908419268360293,-1.8389108547351876,0.5131512976599563,-0.24438553437939192,-0.006421748932270986,-0.01431753351673892,-0.6807053868207245,31,75
300,0.015,0.01,0.005,24,106,0.29245283018867924,0.49908419268360293,-1.8389108547351876,0.5131512976599563,-0.24438553437939192,-0.006421748932270986,-0.01431753351673892,-0.6807053868207245,31,75
300,0.01,0.01,0.005,24,106,0.29245283018867924,0.49908419268360293,-1.8389108547351876,0.5131512976599563,-0.24438553437939192,-0.006421748932270986,-0.01431753351673892,-0.6807053868207245,31,75
300,0.005,0.01,0.005,24,106,0.29245283018867924,0.49908419268360293,-1.8389108547351876,0.5131512976599563,-0.24438553437939192,-0.006421748932270986,-0.01431753351673892,-0.6807053868207245,31,75
300,0.02,0.005,0.015,48,190,0.45789473684210524,0.6098017956937347,-1.8551824550788776,0.6915098887419346,-0.371412895879885,-0.0058133901777637125,-0.011200675223858259,-1.1045441337751054,87,103
300,0.015,0.005,0.015,48,193,0.45595854922279794,0.601476567624538,-1.9190062550417701,0.7043889670136458,-0.3819132611236402,-0.005941083431705088,-0.012678857168214286,-1.146629102319082,88,105
300,0.025,0.005,0.01,48,184,0.4076086956521739,0.59281555883505,-1.9407018137098462,0.6789556684292783,-0.358388742644825,-0.005780563268618388,-0.018400720199629517,-1.0636236414257834,75,109
300,0.02,0.005,0.02,24,190,0.45263157894736844,0.5748209991244466,-1.944872205261823,0.6842491448397497,-0.36056668024790894,-0.00563805747508364,-0.00566396468652271,-1.0712309202658916,86,104
300,0.01,0.005,0.015,48,194,0.4536082474226804,0.5967087284827355,-1.9542143188903913,0.7111848977085949,-0.3875658282041655,-0.006028961533737855,-0.013915200090513277,-1.169618537545144,88,106
300,0.005,0.005,0.015,48,194,0.4536082474226804,0.5967087284827355,-1.9542143188903913,0.7111848977085949,-0.3875658282041655,-0.006028961533737855,-0.013915200090513277,-1.169618537545144,88,106
300,0.01,0.02,0.005,12,30,0.13333333333333333,0.1818220138306018,-1.9834266471707207,0.3023140327941798,-0.1482903559566977,-0.012224764029469336,-0.01431753351673892,-0.36674292088408006,4,26
300,0.02,0.02,0.005,12,30,0.13333333333333333,0.1818220138306018,-1.9834266471707207,0.3023140327941798,-0.1482903559566977,-0.012224764029469336,-0.01431753351673892,-0.36674292088408006,4,26
300,0.005,0.02,0.005,12,30,0.13333333333333333,0.1818220138306018,-1.9834266471707207,0.3023140327941798,-0.1482903559566977,-0.012224764029469336,-0.01431753351673892,-0.36674292088408006,4,26
300,0.025,0.02,0.005,12,30,0.13333333333333333,0.1818220138306018,-1.9834266471707207,0.3023140327941798,-0.1482903559566977,-0.012224764029469336,-0.01431753351673892,-0.36674292088408006,4,26
300,0.015,0.02,0.005,12,30,0.13333333333333333,0.1818220138306018,-1.9834266471707207,0.3023140327941798,-0.1482903559566977,-0.012224764029469336,-0.01431753351673892,-0.36674292088408006,4,26
300,0.015,0.005,0.02,24,193,0.45077720207253885,0.567957703084199,-1.9996523122421845,0.6948710091277216,-0.36915186800157107,-0.005725444587517156,-0.005736698129031357,-1.1050108053908112,87,106
300,0.01,0.005,0.02,24,194,0.4484536082474227,0.5618113265762379,-2.0442232935902647,0.70340893541188,-0.3761847065137257,-0.005840165837204928,-0.00599258074185869,-1.132992172417756,87,107
300,0.005,0.005,0.02,24,194,0.4484536082474227,0.5618113265762379,-2.0442232935902647,0.70340893541188,-0.3761847065137257,-0.005840165837204928,-0.00599258074185869,-1.132992172417756,87,107
300,0.02,0.005,0.01,48,190,0.4,0.5777498683275291,-2.0629443783900387,0.696558707179299,-0.37683204836476114,-0.005982750509440086,-0.018214538816607534,-1.1367225967936163,76,114
300,0.025,0.005,0.015,24,184,0.42391304347826086,0.5525263338905395,-2.104893642122871,0.6919490697694031,-0.3667615303063988,-0.00598817929469585,-0.009346137027586049,-1.1018249902240365,78,106
300,0.015,0.005,0.01,48,193,0.39896373056994816,0.571637448638786,-2.115776228129496,0.7062380223263127,-0.3847614182715988,-0.006055920663204365,-0.01815220924830758,-1.1687926879984425,77,116
300,0.01,0.005,0.01,48,194,0.39690721649484534,0.5678915871829989,-2.1458767502238296,0.7115250045256821,-0.38915944170282835,-0.006117475213523822,-0.018145315150469635,-1.1867901914236214,77,117
300,0.005,0.005,0.01,48,194,0.39690721649484534,0.5678915871829989,-2.1458767502238296,0.7115250045256821,-0.38915944170282835,-0.006117475213523822,-0.018145315150469635,-1.1867901914236214,77,117
300,0.025,0.01,0.02,12,105,0.29523809523809524,0.38186737051573055,-2.2484090966725603,0.5748037118874116,-0.28509591398468637,-0.007815857954464451,-0.008265685946273357,-0.8206650852187674,31,74
300,0.02,0.005,0.015,24,190,0.41578947368421054,0.5336739610910645,-2.2609599150166906,0.7149964183084409,-0.3898692299966253,-0.006288243806533182,-0.009820626960807243,-1.1947663232413046,79,111
300,0.015,0.01,0.02,12,106,0.29245283018867924,0.3780530415356884,-2.2817417329492438,0.5804993077161198,-0.2889024132500059,-0.007868493401224266,-0.008277999303223784,-0.8340603005297722,31,75
300,0.005,0.01,0.02,12,106,0.29245283018867924,0.3780530415356884,-2.2817417329492438,0.5804993077161198,-0.2889024132500059,-0.007868493401224266,-0.008277999303223784,-0.8340603005297722,31,75
300,0.01,0.01,0.02,12,106,0.29245283018867924,0.3780530415356884,-2.2817417329492438,0.5804993077161198,-0.2889024132500059,-0.007868493401224266,-0.008277999303223784,-0.8340603005297722,31,75
300,0.02,0.01,0.02,12,106,0.29245283018867924,0.3780530415356884,-2.2817417329492438,0.5804993077161198,-0.2889024132500059,-0.007868493401224266,-0.008277999303223784,-0.8340603005297722,31,75
300,0.015,0.005,0.015,24,193,0.41450777202072536,0.5285430126947022,-2.309696963804519,0.7231695197716471,-0.3968417511775777,-0.0063396260505842695,-0.009972354435630292,-1.223547827762764,80,113
300,0.005,0.005,0.015,24,194,0.41237113402061853,0.5239021405754908,-2.3481413758371557,0.7295336961654563,-0.4023577932590482,-0.006425449809220753,-0.00998458525425153,-1.246537262988826,80,114
300,0.01,0.005,0.015,24,194,0.41237113402061853,0.5239021405754908,-2.3481413758371557,0.7295336961654563,-0.4023577932590482,-0.006425449809220753,-0.00998458525425153,-1.246537262988826,80,114
300,0.025,0.01,0.015,12,105,0.29523809523809524,0.3748027124950909,-2.361458506044509,0.5848809500187347,-0.2918520674664078,-0.008054190530448063,-0.008265685946273357,-0.8456900056970466,31,74
300,0.025,0.01,0.01,12,105,0.2761904761904762,0.37544859570651745,-2.3948502711081328,0.5652331498686218,-0.2787684434576446,-0.007645024484334874,-0.008740466252434503,-0.8027275708551618,29,76
300,0.015,0.01,0.015,12,106,0.29245283018867924,0.371127531277039,-2.395208603336361,0.5904415590729336,-0.2956225936637765,-0.00810457755667973,-0.008405548575043744,-0.8590852210080514,31,75
300,0.005,0.01,0.015,12,106,0.29245283018867924,0.371127531277039,-2.395208603336361,0.5904415590729336,-0.2956225936637765,-0.00810457755667973,-0.008405548575043744,-0.8590852210080514,31,75
300,0.01,0.01,0.015,12,106,0.29245283018867924,0.371127531277039,-2.395208603336361,0.5904415590729336,-0.2956225936637765,-0.00810457755667973,-0.008405548575043744,-0.8590852210080514,31,75
300,0.02,0.01,0.015,12,106,0.29245283018867924,0.371127531277039,-2.395208603336361,0.5904415590729336,-0.2956225936637765,-0.00810457755667973,-0.008405548575043744,-0.8590852210080514,31,75
300,0.025,0.005,0.01,24,184,0.3804347826086957,0.5105341946368459,-2.409249972817089,0.7219284010986712,-0.39240234562409804,-0.006579837074036482,-0.01745916810581275,-1.2106900216227126,70,114
300,0.01,0.01,0.01,12,106,0.27358490566037735,0.37022386514202144,-2.440808304060059,0.573119134056031,-0.2839759800746353,-0.007744018791582956,-0.009160458615664342,-0.8208659919077934,29,77
300,0.02,0.01,0.01,12,106,0.27358490566037735,0.37022386514202144,-2.440808304060059,0.573119134056031,-0.2839759800746353,-0.007744018791582956,-0.009160458615664342,-0.8208659919077934,29,77
300,0.015,0.01,0.01,12,106,0.27358490566037735,0.37022386514202144,-2.440808304060059,0.573119134056031,-0.2839759800746353,-0.007744018791582956,-0.009160458615664342,-0.8208659919077934,29,77
300,0.005,0.01,0.01,12,106,0.27358490566037735,0.37022386514202144,-2.440808304060059,0.573119134056031,-0.2839759800746353,-0.007744018791582956,-0.009160458615664342,-0.8208659919077934,29,77
300,0.02,0.005,0.01,24,190,0.3736842105263158,0.49725244002365065,-2.538463091701233,0.7380188856634762,-0.40983574106551424,-0.00675606180063521,-0.01745916810581275,-1.2836517421206899,71,119
300,0.025,0.005,0.005,48,184,0.30978260869565216,0.495467676565438,-2.546838146616267,0.7228263079867286,-0.4006576970227319,-0.006782211095477592,-0.015354345302810225,-1.2479268415678768,57,127
300,0.015,0.005,0.01,24,193,0.37305699481865284,0.4919455294498612,-2.5941981303026327,0.746375684254258,-0.4173451624062726,-0.0068172115716347995,-0.017368955041841196,-1.3157218333255163,72,121
300,0.005,0.005,0.01,24,194,0.3711340206185567,0.48855031074789285,-2.6261588126646056,0.7509402887456005,-0.4215102614494072,-0.006874841942013893,-0.01745916810581275,-1.3337193367506952,72,122
300,0.01,0.005,0.01,24,194,0.3711340206185567,0.48855031074789285,-2.6261588126646056,0.7509402887456005,-0.4215102614494072,-0.006874841942013893,-0.01745916810581275,-1.3337193367506952,72,122
300,0.02,0.005,0.005,48,190,0.30526315789473685,0.4864367545207924,-2.6459085465954852,0.7372734168834153,-0.41319815131342374,-0.00684761149692852,-0.015156016189454138,-1.3010461844164187,58,132
300,0.015,0.005,0.005,48,193,0.30569948186528495,0.48312495451949394,-2.6863877168116437,0.7430528316363104,-0.4183315708083347,-0.006855447659492716,-0.015054458655287494,-1.3231013982820943,59,134
300,0.005,0.005,0.005,48,194,0.30412371134020616,0.48068275901686036,-2.710926712541256,0.7463945764381242,-0.4213317207136025,-0.006887149329414383,-0.015030081045702116,-1.3361069699063903,59,135
300,0.01,0.005,0.005,48,194,0.30412371134020616,0.48068275901686036,-2.710926712541256,0.7463945764381242,-0.4213317207136025,-0.006887149329414383,-0.015030081045702116,-1.3361069699063903,59,135
300,0.025,0.01,0.005,12,105,0.21904761904761905,0.3095458788088414,-2.865009784429993,0.5857985618612328,-0.29247216857129854,-0.008149929432732649,-0.012543691163993202,-0.8557425904369281,23,82
300,0.02,0.01,0.005,12,106,0.2169811320754717,0.306296746744372,-2.9029255522557067,0.5912441514050959,-0.2961693624992474,-0.008197073503715718,-0.012594048750657047,-0.8688897913938661,23,83
300,0.015,0.01,0.005,12,106,0.2169811320754717,0.306296746744372,-2.9029255522557067,0.5912441514050959,-0.2961693624992474,-0.008197073503715718,-0.012594048750657047,-0.8688897913938661,23,83
300,0.01,0.01,0.005,12,106,0.2169811320754717,0.306296746744372,-2.9029255522557067,0.5912441514050959,-0.2961693624992474,-0.008197073503715718,-0.012594048750657047,-0.8688897913938661,23,83
300,0.005,0.01,0.005,12,106,0.2169811320754717,0.306296746744372,-2.9029255522557067,0.5912441514050959,-0.2961693624992474,-0.008197073503715718,-0.012594048750657047,-0.8688897913938661,23,83
300,0.025,0.005,0.005,24,184,0.29347826086956524,0.4209034872178999,-3.049170528973847,0.7558691245769499,-0.42605990281236916,-0.007419126044464136,-0.014651079074939788,-1.365119192181401,54,130
300,0.02,0.005,0.005,24,190,0.2894736842105263,0.41331113258167795,-3.1544724340464576,0.7685619999661455,-0.43803820773059776,-0.007463691053474145,-0.014567384739501275,-1.4181013001600875,55,135
300,0.015,0.005,0.005,24,193,0.29015544041450775,0.4106329663193203,-3.197417055250773,0.7736531337825613,-0.44295432315574157,-0.007461950849874421,-0.014558243657406314,-1.4401565140257633,56,137
